classid,description,subclassid,description,invoiceitemid,description,invoicedescription,itemtype,description,quantityfrom,quanitytunitprice,dispensingfee,minimumprice,name1,status,revenue_id,allow_price_chg,nbr_disp
PHA,PHARMACEUTICALS,,,3155,Rubenal 75mg,,I,capsule,0,0.99,8.000000,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,4750,Rx Cranberry Supplement- 90's,,I,[None],0,21.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,22854,SAFE TEAM - Sedation Light,,S,[None],0,31.99,0,31.850000,River Valley Veterinary Wellness Clinic,0,H,4,0
PHA,PHARMACEUTICALS,,,4719,Salbutamol 100mcg Inhaler ,Salbutamol 100mcg Inhaler,I,each,0,11.99,19.000000,5.600000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,22408,SAMe 100 mg/mL (Chiron),,I,bottle,0,3.68,16.000000,1.840000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,23044,SAMe 100mg/mL w/ Sylabin (CHIRON),,I,ml,0,4.16,16.000000,2.080000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,22710,SAMe 50 mg/mL (CHIRON),,I,ml,0,1.64,16.000000,0.820000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,140006,Sandoz Diclofenac 0.1% Ophtha Sol.,Sandoz Diclofenac 0.1% Ophtha Sol.,I,bottle,0,14.99,19.000000,7.460000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,25337,Sealsafe 20 mm Dispensing Plugs 100s,Sealsafe 20 mm Dispensing Plugs 100s,I,bag,0,71.99,0,51.390000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,45879,Selegiline 10 mg/mL (Create),Selegiline 10 mg/mL,I,ml,0,4.74,19.000000,2.370000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,21593,Selegiline 10 mg/mL (Summit),Selegiline 10 mg/mL ,I,ml,0,1.04,19.000000,0.520000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,125476,Selegiline 5 mg 60s TEVA DISC,TEVA Selegiline 5 mg ,I,tablet,0,1.99,8.000000,0.530000,River Valley Veterinary Wellness Clinic,0,H,4,0
PHA,PHARMACEUTICALS,,,128662,Semintra  4 mg/ml,Semintra 30ml,I,each,0,61.99,16.000000,38.680000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,1115,Sentinel Brown <4.5kg 6s,,I,tablet,0,16.99,8.000000,8.340000,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,143998,Senvelgo 15mg/ml 12ml,,I,bottle,0,220.64,19.000000,110.320000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,1680,Serum,Serum,I,[None],0,25.99,16.000000,0,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,24639,Simparica Trio Blue (10.1-20 kg),Simparica Trio Blue (10.1-20 kg),I,tablet,0,34.99,17.500000,21.840000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,24641,Simparica Trio Brown (40.1-60 kg) ,Simparica Trio Brown (40.1-60 kg) ,I,tablet,0,40.99,17.500000,25.130000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,24638,Simparica Trio Caramel (5.1-10 kg),Simparica Trio Caramel (5.1-10 kg),I,tablet,0,29.99,17.500000,18.380000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,24636,Simparica Trio Gold (1.3-2.5 kg),Simparica Trio Gold (1.3-2.5 kg),I,tablet,0,28.99,17.500000,17.940000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,24637,Simparica Trio Purple (2.6-5 kg),Simparica Trio Purple (2.6-5 kg),I,tablet,0,28.99,17.500000,18.030000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,133022,Simparica Yellow (1.3-2.5 kg),Simparica Yellow (1.3-2.5 kg),I,tablet,0,24.99,17.500000,15.600000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,135302A,Sodium Bicarbonate 8.4% 50ml,,I,bottle,0,38.48,19.000000,19.240000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,33541,Solensia 7mg/ml,Solensia 7mg/ml,I,vial,0,88.99,19.000000,44.440000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,114329,Spironolactone 25mg tab,Spironolactone 25mg tab,I,tablet,0,0.16,16.000000,0.080000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,3024,Stanozolol 4mg ,,I,capsule,0,1.76,16.000000,0,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,906612A,Staysafe 28mm Dispensing Plug 100pk,Staysafe 28mm Dispensing Plug 100pk,I,each,0,87.99,0,62.800000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,101511A,Steroidal Pred Inj Solu Cortef 250mg/2ml,,I,vial,0,15.99,19.000000,7.870000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,4654,Strataderm 10g,Strataderm 10g,I,tube,0,47.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,4653,Strataderm 5g,Strataderm 5g,I,tube,0,30.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,4652,Stratamed 10g,Stratamed 10g,I,tube,0,76.99,0,47.990000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,4649,Stratamed 5 g,Stratamed 5 g,I,tube,0,47.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,125194,Strongid T 50mg/ml ,Strongid T 50mg/ml,I,ml,0,0.28,19.000000,0.140000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,22375,Strongid T 600ml Bottle,,I,[None],0,167.99,0,83.750000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,125483,Sucralfate Tabs 1gm TEVA,,I,tablet,0,0.35,16.000000,0.140000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,1435,Sulcrate Suspension 1 g/5 ml per ml,,I,ml,0,0.99,13.600000,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,100041,Sulfatrim 20 mg,,I,tablet,0,0.18,16.000000,0.090000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,46038,Sulfatrim 400mg/80mg,,I,tablet,0,0.48,19.000000,0.240000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,25515,Sulfatrim DS 800mg/160 mg,Sulfatrim DS 800mg/160 mg,I,[None],0,116.99,16.000000,116.140000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,29236,SUMMIT PEG powder 3350 100g,,I,tub,0,33.99,13.000000,12.650000,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,33548,SUMMIT PEG/Cisapride 100 scoop,,I,[None],0,58.99,0,29.090000,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,13071,Suo Quan Wan,,I,capsule,0,84.99,0,0,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,107239,Synacthen Depot Inj 1mg/ml ,Synacthen Depot Inj,I,bottle,0,97.99,11.000000,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,SURGMIA,Take Home Medications (large),,S,[None],0,110.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,SURGMIS,Take Home Medications (Small),,S,[None],0,66.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,1147,Tear Gel 10 gm,Tear Gel 10 gm,I,tube,0,18.99,0,9.080000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,25712,Telmisartan 10 mg/ml,Telmisartan 10 mg/ml,I,ml,0,3.99,13.000000,1.780000,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,46944,Telmisartan 40mg/ml (Create),Telmisartan 40mg/ml ,I,ml,0,1.34,19.000000,0.670000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,30497,Telmisartan 40mg/ml (Summit),Telmisartan 40mg/ml ,I,ml,0,2.68,19.000000,1.340000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,30529,Telmisartan 40mg/ml SUMMIT,,I,[None],0,0.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,725,test,,I,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,H,4,1
PHA,PHARMACEUTICALS,,,21653,Testosterone Cypionate 100mg/mL per mL,,I,ml,0,11.99,16.000000,5.900000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,22764,Tetracycline 1% Ointment (SUMMIT),,I,bottle,0,55.99,16.000000,27.910000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,39391,Teva Triacomb 0.1% Cream,,I,[None],0,13.99,16.000000,6.760000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,24708,Theophylline 100 mg tablets,,I,tablet,0,0.99,8.000000,0.180000,River Valley Veterinary Wellness Clinic,0,H,4,0
PHA,PHARMACEUTICALS,,,27770,Theophylline 100 mg/ml (Summit),Theophylline 100 mg/ml (Summit),I,ml,0,1.04,19.000000,0.520000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,23254,Theraderm Cream 15g,Theraderm Cream 15g,I,tube,0,35.99,19.000000,17.850000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,2944,Theraderm Cream 15g N/A,,I,tube,0,31.99,8.000000,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,42658,Topagen Spray 0.57mg/ml 70ml,Topagen Spray 0.57mg/ml 70ml,I,bottle,0,58.99,16.000000,29.280000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,22558,Toronto Insulin (100u/mL) per I.U. ,,I,unit,0,0.16,19.000000,0.040000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,1158,Tramadol 10mg SR,,I,[None],0,2.99,11.000000,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,1156,Tramadol 25mg SR,,I,[None],0,1.99,11.000000,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,1157,Tramadol 50mg SR,,I,[None],0,2.99,11.000000,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,29496,Transderm Methimazole 75mg/ml (summit),Transderm Methimazole 75mg/ml (summit),I,[None],0,13.99,16.000000,6.680000,River Valley Veterinary Wellness Clinic,0,H,4,0
PHA,PHARMACEUTICALS,,,30163,Transdermal Benazepril 25mg/ml (Summit),Transdermal Benazepril 25mg/ml (Summit),I,[None],0,16.99,16.000000,8.290000,River Valley Veterinary Wellness Clinic,0,H,4,0
PHA,PHARMACEUTICALS,,,22721,Transdermal Benazepril HCl 12.5 mg/mL,,I,[None],0,10.99,16.000000,6.670000,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,5536,Transdermal Methimazole 12.5mg/ml,,I,ml,0,9.99,16.000000,4.810000,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,34809,Trazodone 10mg Capsule,,I,[None],0,1.99,16.000000,0.900000,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,18618,Trazodone 150mg Teva,,I,tablet,0,0.49,19.000000,0.240000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,4749,Trazodone 50 mg Tablet Teva,Trazodone 50 mg,I,tablet,0,0.19,19.000000,0.060000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,46230,Trazodone 50mg PMS (Create),Trazodone 50mg (Create),I,tablet,0,0.12,19.000000,0.060000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,46499,Trazodone 50mg PMS (Summit),Trazodone 50mg ,I,tablet,0,0.14,19.000000,0.070000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,29598,Trazodone 50mg/ml (SUMMIT),,I,ml,0,3.99,16.000000,1.600000,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,19316,Trazodone 7.5mg,,I,capsule,0,1.99,16.000000,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,107617,Tresaderm Solution 7.5ml,,I,bottle,0,20.99,16.000000,10.200000,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,4374,Triamcinolone Acetonide Suspension,Triamcinolone,I,ml,0,21.99,16.000000,10.960000,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,120031A,Triplicate Envelopes,Triplicate Envelopes,I,each,0,0.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,16951,TrizEDTA 30 ml/4mg Dexmethasone mix,,I,bottle,0,20.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,1331,Trizedta Aqueous Flush 118ml,,I,bottle,0,22.99,0,14.150000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,4281,Trizedta Aqueous Flush 473ml,Trizedta Aqueous 473 ml,I,bottle,0,42.99,0,26.440000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,122659,Tumil K Powder 115g DISC,,I,bottle,0,35.99,8.000000,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,4286,Tylan Soluble 12 Dram,Tylan Soluble 12 Dram,I,jar,0,27.99,16.000000,13.520000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,7690,Tylosin 143mg/ml,,I,ml,0,1.99,16.000000,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,22920,Tylosin 250 mg Capsule (CHIRON),,I,capsule,0,1.99,16.000000,0.830000,River Valley Veterinary Wellness Clinic,0,H,4,0
PHA,PHARMACEUTICALS,,,22122,Tylosin 250 mg Capsules (SUMMIT),,I,capsule,0,1.99,16.000000,0.740000,River Valley Veterinary Wellness Clinic,0,H,4,0
PHA,PHARMACEUTICALS,,,4204,Tylosin 30mg,Tylosin 30mg,I,[None],0,1.99,16.000000,1.300000,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,35428,Tylosin 50mg Tablet (Summit),,I,[None],0,1.99,16.000000,0.510000,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,47138,Ultrasound Abdomen Add On,,S,[None],0,357.99,0,275.000000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,105186,Ursodiol Tabs 250mg,Ursodiol Tabs 250mg,I,tablet,0,3.99,16.000000,0.460000,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,1221,Variton - Spray 70ml 20mg/mL,,I,[None],0,21.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,130956,Veraflox Oral Suspension 25mg/ml 30ml,Veraflox Oral Suspension 25mg/ml 30ml,I,bottle,0,81.99,16.000000,40.860000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,1412,Vetamino-4X,,I,[None],0,20.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,1298,vetmed,,I,[None],0,12.99,13.600000,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,120058,Vetolexin 100mg 6 x 15ml,,I,tube,0,6.99,16.000000,2.770000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,23893,Vetoryl 5mg,Vetoryl 5mg,I,capsule,0,2.96,19.000000,1.480000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,126232,Viaderm KC Cream 15g,Viaderm Cream 15g,I,tube,0,14.99,19.000000,7.110000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,27846,Viaderm KC Cream 30g,Viaderm KC Cream 30g,I,tube,0,29.99,19.000000,14.940000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,27564,Vinblastine 1mg/ml,,I,ml,0,19.99,19.000000,9.900000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,18132,Vinblastine 1mg/ml (Summit),,I,ml,0,44.99,19.000000,22.350000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,104840,Vincristine Inj 1mg/mL (5ml) TEVA,Vincristine 1mg/mL,I,ml,0,68.99,19.000000,34.270000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,4754,Viralys Powder 100gm,,I,jar,0,30.99,0,15.270000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,2958,Vitamin K1 10mg,,I,ml,0,2.06,16.000000,0,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,28004,Vitamin k1 10mg/ml oral,Vitamin k1 10mg/ml oral,I,[None],0,3.51,16.000000,1.170000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,2990,Vitamin K1 240mg,,I,capsule,0,7.99,16.000000,0,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,2780,Vitamin K1 25mg,,I,capsule,0,5.99,16.000000,0,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,2991,Vitamin K1 45mg,,I,[None],0,5.99,16.000000,0,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,15405,Wei Qi Booster,,I,capsule,0,0.84,16.000000,0,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,39334,Xylocaine Endotracheal 10mg Spray-50mls,,I,bottle,0,79.99,0,79.520000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,1295,Zentonil Advanced 100mg,,I,tablet,0,2.50,19.000000,1.250000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,117558,Zentonil Advanced 200mg,Zentonil Advanced 200mg,I,tablet,0,3.74,19.000000,1.870000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,117559,Zentonil Advanced 400mg,Zentonil Advanced 400mg,I,tablet,0,6.04,19.000000,3.020000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,4170,Zentonil Plus 200mg,Zentonil Plus 200mg,I,tablet,0,3.62,19.000000,1.810000,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,4190,Zentonil Plus 400 mg,Zentonil Plus 400 mg,I,tablet,0,5.68,19.000000,2.840000,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,1096,Zithromax 300mg 100mg/5mL,Zithromax 300mg - 100mg/5mL,I,[None],0,38.99,13.600000,38.640000,River Valley Veterinary Wellness Clinic,0,H,4,0
PHA,PHARMACEUTICALS,,,35231,Zoledronic Acid 4mg/5ml (0.8mg/ml),,I,ml,0,93.99,19.000000,46.700000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,2998,Zylkene 225mg,,I,capsule,0,1.99,8.000000,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,4541,Zylkene 225mg per capsule,,I,capsule,0,2.27,16.000000,1.130000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,4534,Zylkene 450mg Bottle,Zylkene 450mg Bottle,I,bottle,0,60.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,2999,Zylkene 450mg per capsule,,I,capsule,0,2.62,16.000000,1.310000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,,,4540,Zylkene 75 mg Bottle,,I,bottle,0,20.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,,,3000,Zylkene 75mg per capsule,,I,capsule,0,0.92,16.000000,0.460000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,,,142320,Zylkene Plus 75 mg Capsules,Zylkene Plus 75 mg,I,capsule,0,1.22,19.000000,0.610000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,117239,Adequan 100 mg/ml 5ml,,I,ml,0,96.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,1
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,2287,Adequan 100mg/ml 5ml DISC,,I,bottle,0,124.99,8.000000,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,950,Alcaine 0.5% 15ML,,I,bottle,0,36.99,16.000000,18.260000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,435,Anafen 20mg Box,,I,box,0,24.99,8.000000,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,433,Anafen 5mg Box,,I,box,0,11.99,8.000000,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,02132,Apo Hydroxyzine 25 mg Capsule,Hydroxyzine 25 mg,I,capsule,0,0.34,16.000000,0.170000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,129360,Apo Hydroxyzine 50 mg caps,,I,capsule,0,0.52,16.000000,0.260000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,1001,Apo Ibuprofen 400mg,,I,bottle,0,11.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,4581,Apo-Meloxicam 1.5mg/ml  per ML,Apo-Meloxicam 1.5mg/ml  per ML,I,ml,0,1.99,8.000000,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,132101,Apoquel 16 mg Tablet,Apoquel 16 mg,I,tablet,0,4.20,19.000000,2.100000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,132099,Apoquel 3.6 mg Tablet,Apoquel 3.6 mg,I,tablet,0,3.82,19.000000,1.910000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,132100,Apoquel 5.4 mg Tablet,Apoquel 5.4 mg,I,tablet,0,3.82,19.000000,1.910000,River Valley Veterinary Wellness Clinic,1,H,4,0
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,123980,Atopica For Cats 5 ml,,I,bottle,0,74.99,19.000000,37.450000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,495,Azathioprine 20mg,,I,capsule,0,2.99,8.000000,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,496,Azathioprine 40mg,,I,capsule,0,3.99,8.000000,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,463,Bactroban Cream 2% - 15g DISC,,I,tube,0,24.99,8.000000,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,02042,Benadryl 10 mg/ml Liquid,,I,ml,0,0.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,1
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,02045,Benadryl 25 mg,,I,tablet,0,0.99,8.000000,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,2196,Budesonide 1mg,,I,[None],0,5.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,1
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,2197,Budesonide 1mg/ml Summit,,I,ml,0,3.99,16.000000,1.680000,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,2149,Buprenorph 0.3mg/ml SL,,I,ml,0,6.99,8.000000,0,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,4747,Buprenorphine 0.3mg/ml Oral,,I,ml,0,2.99,8.000000,0,River Valley Veterinary Wellness Clinic,0,H,4,0
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,39129,Buprenorphine 0.8mg/ml STRATHCONA,Buprenorphine 0.8mg/ml STRATHCONA,I,ml,0,4.24,19.000000,2.120000,River Valley Veterinary Wellness Clinic,1,,4,0
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,21232,Buprenorphine SR 3mg/mL INJ,Buprenorphine SR 3mg/mL INJ,I,ml,0,92.00,19.000000,46.000000,River Valley Veterinary Wellness Clinic,1,H,4,1
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,42875,Buprenorphine0.8mg/ml HONEY CREATE,Buprenorphine0.8mg/ml HONEY CREATE,I,ml,0,3.99,19.000000,1.870000,River Valley Veterinary Wellness Clinic,0,,4,0
PHA,PHARMACEUTICALS,AIF,Anti-Inflam/Steriods/Analgesic,124395,Cartrophen 10 ml Bottle,,I,bottle,0,136.99,19.000000,85.120000,River Valley Veterinary Wellness Clinic,0,,4,0
